url	query	annotation
https://live.staticflickr.com/3126/3211675387_02f5c1185d_k.jpg	furniture	A small table. It has a small silver base that makes an X, and is round at the top. It has a tall, thin upright that connects the top to the base. The height is designed to stand at.
https://live.staticflickr.com/30/50535259_ea02e1fc7e_k.jpg	building	The building is designed to provide a cozy home to exhibit war planes to interested visitors.
https://live.staticflickr.com/7455/27082746243_1366143591_o.jpg	weather	An overcast sky with very dark heavy clouds that appear to be significant storm clouds. This is towards the horizon. Closer in, the sky is blue with white fluffy clouds. 
https://live.staticflickr.com/3952/15454316246_3eb6469450_h.jpg	location	"A plaza that has fountains in it""s midst creates a sort of open space which is constructed largely from concrete, with plantings and grass around it."
https://live.staticflickr.com/65535/50950832286_9632dd6bff_o.jpg	location	This is an alpine ski lodge in a large, hilly, snow-covered clearing surrounded by steep, snowy mountains and sparse, low trees.
https://live.staticflickr.com/1319/1424969430_ed8ae3c4ff_3k.jpg	activity	Activity on the center stage centers around the making of electronic music for the audients.
https://live.staticflickr.com/3892/14767240374_f1ed8e710d_o.jpg	interior	There is an electric cord coming thru two wood doors. There is a large wooden like pliers leaning against a wall. 
https://live.staticflickr.com/65535/49149312311_e101015ced_f.jpg	furniture	There are two brown leather upholstered high back chairs that are tucked under either side of the bar.
https://live.staticflickr.com/3450/3748929868_98298f6054_k.jpg	building	There are many buildings in this area. Some are commercial skyscrapers and some are residential buildings. There are shops on the ground floor of some buildings.
https://live.staticflickr.com/3715/32742238343_2713d7edab_f.jpg	mountains	There are several moderate sized mountains. They are tree covered, and also have some spots of grass, and houses.
https://live.staticflickr.com/1523/24405982332_d834620a96_f.jpg	stores	Stores selling shakes, tea, coffee, tea and souvenirs line the adjacent roadways on either side of the ride.
https://live.staticflickr.com/2555/3875780362_c03ed362ee_k.jpg	trees	A cluster of trees in the park. They have trunks that are of a medium size diameter, and have tufts of green leaves at the top.
https://live.staticflickr.com/3195/2874745351_31e34bcc35_o.jpg	what they are doing	People are walking down the street in a line. They are side by side, walking next to a building with arches. 
https://live.staticflickr.com/4378/36464655395_6ae4fa0d7e_o.jpg	cars	Cars parked next to each other in parking spaces. There are two black cars, with a silver car in between.
https://live.staticflickr.com/5280/7204925148_82da04fd80_b.jpg	what they are doing	Many people in a crowd are taking pictures of the people on a neon-yellow open bus.  Some people are holding German signs.  A line of red-vested security staff prevents the crowd from touching the bus.
https://live.staticflickr.com/2245/3546377928_81763f6f74_o.jpg	building	This is an unfinshed 25 story building in a white field.  Near the top there are giant Stalinist statues of strong workers resting their arms on sledgehammers.
https://live.staticflickr.com/1045/545182898_706ad579c0_o.jpg	location	A town or village or square features many shops selling what appears to be high end articles of fashionable clothing.
https://live.staticflickr.com/5708/30723202112_9ca03b4b44_o.jpg	fashion	A crowd is at a child-friendly outdoor event named \'Black Light\'.  Some people are wearing glasses that glow in black light.  Many are wearing white t-shirts.
https://live.staticflickr.com/4244/34079906814_2fea596383_o.jpg	people	A group of people standing in an observation area at a zoo or animal sanctuary. They are observing the lions.
https://live.staticflickr.com/65535/51691534836_70253592ce_f.jpg	small objects	"There are electric fans fastened on the ceiling above both chairs in the engineer""s compartment of the train."
https://live.staticflickr.com/2242/3762272780_a1161edc5e_o.jpg	people	About five people are gathered near the graffiti-holding fence, some as observers and others as artists.
https://live.staticflickr.com/3460/3204501444_4582221c55_3k.jpg	people	Five people have climbed down a low cliff to a sandy beach exposed at low tide.  Five more people are standing together behind a railing above the cliff. Further to the side are three more walking people.
https://live.staticflickr.com/3316/3511270103_e11b5d1bda_k.jpg	people	A man in a grey hoodie and long pants is holding a device in had. He is tending to the field by himself.
https://live.staticflickr.com/4432/36948629945_032a2c0423_f.jpg	paintings	An Indian woman is in a bikini and is looking at the camera. She has a cheetah face paint in yellow and black dots.
https://live.staticflickr.com/6142/5923658048_274c5ff12f_o.jpg	building	A tan colored six story building stands in a sunny, treed area of low commercial buildings.  The front of the building is V-shaped with a one story entrance area sticking out.  Above the entrance are a multicolored letters that spell \'arfrips\'.
https://live.staticflickr.com/65535/48948610012_66e12db26c_o.jpg	building	There are buildings on both sides. They are apartments. Some of them have a balcony.
https://live.staticflickr.com/4552/38729390731_4e4aea8a3e_o.jpg	location	The train line shown is part pf the 7 line which begins at Hudson Yards and ends at Flushing-Willets point.
https://live.staticflickr.com/4391/36845786971_478a513086_o.jpg	furniture	A stack of cream and white beach lounge chairs is seen stacked in the sand, unused.
https://live.staticflickr.com/2381/1794406553_f52738df8a_k.jpg	activity	All digging and lifting machines are idle at this construction site.  No people are present, which suggests this is weekend or holiday.
https://live.staticflickr.com/8613/16488679060_ffb1139302_o.jpg	furniture	This is a picnic table. The top of the table, and the top of the seat is made out of wood. The base is green, and appears to be made out of metal.
https://live.staticflickr.com/1723/42087468644_5b42e534ba_f.jpg	building	The building is a souvenir store. It has glass doors, and glass windows. Within the windows, there is beautiful brightly colored artwork. In front of the doors, is a small replica of the monument.
https://live.staticflickr.com/65535/48680388586_761f29a8ef_o.jpg	what they are doing	They are holding horizontal bars affixed to a statue as they march along a parade point.
https://live.staticflickr.com/8276/30129436342_94a38ce4e0_f.jpg	monuments	There is a large concrete structure overlooking a water front. There are three metal poles in front of it and brick paver blocks.
https://live.staticflickr.com/4800/40647904392_4da72b917d_o.jpg	small objects	An apple iphone is set up on a black stand in front of the mirrors and plants with a small black camera affixed to the top of the phone.
https://live.staticflickr.com/5614/30907220364_6fbee55cac_f.jpg	fashion	This is a business class airplane passenger in a hoodie with the hood up. In nearby seats a woman is wearing a blue sweater with sleeves rolled up.  and a man in a striped dress shirt has his hand on his chin.
https://live.staticflickr.com/3555/3321526336_02db8c50ff_o.jpg	building	A beige stone four-story building stands behind a brightly lit courtyard entrance with colored banners on either side.
https://live.staticflickr.com/8594/29986248281_7f8f15c5ae_o.jpg	weather	The looks fine today as the wind flows across my face
https://live.staticflickr.com/1742/28642456338_a14f162845_o.jpg	building	The image taken from the featured bridge connects two ends of a small town where buildings exist on both sides.
https://live.staticflickr.com/1789/28374064677_0d2c1c6d7b_f.jpg	plants	There are lots of green shrubbery such as small tropical trees in pots scattered around the vicinity.
https://live.staticflickr.com/65535/48122998976_541dc7a8ea_f.jpg	location	The location is in a desert area since there lacks lots of greenery. There is lots of dry ground, all filled with brown dirt and brown rocks.
https://live.staticflickr.com/3113/3237236366_37b93d2cf9_6k.jpg	what they are doing	There is a collective group of people that have gathered together to witness the performance of a small band that is composed of a drummer, guitarist, bassist, and keyboardist.
https://live.staticflickr.com/3380/3343775464_04ea4ce6ef_o.jpg	location	There are cars parked in front of the buildings. There are bright lights on the driveway that are stylishly bent and resembling stars.
https://live.staticflickr.com/3521/4559756239_e298c9e403_k.jpg	trees	Several deciduous trees are visible, they appear brown in color, losing their leaves and showing starkly dark trunks and branches.
